"bedrooms","bathrooms","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","zipcode","lat","long","sqft_living15","sqft_lot15","log_sqft_living","age","log_sqft_lot","age_renov"
3,1.5,1,0,0,4,7,1220,340,98052,47.6729,-122.148,1870,8671,7.35244110024358,48,9.14313162228273,0
2,1,1,0,1,3,4,730,0,98198,47.35,-122.322,1220,4382,6.59304453414244,83,7.78322401633604,0
4,2.75,1,0,0,3,8,1640,1270,98011,47.7352,-122.201,1970,7127,7.97590836016554,32,8.74957394808293,0
4,2.25,1,0,0,3,7,1890,600,98155,47.7397,-122.324,1470,7975,7.82003798945875,41,9.07107830464268,0
4,1.75,1,0,0,4,7,1710,0,98006,47.5756,-122.158,1480,10440,7.44424864949671,62,9.25339986143663,0
4,1.75,1,0,0,4,7,1520,0,98034,47.7347,-122.193,1550,8039,7.32646561384032,50,9.27143547133599,0
3,2.75,2,0,2,3,8,2930,0,98024,47.5481,-121.886,2450,218235,7.98275770201111,27,12.2933277428176,0
4,3,1,0,3,3,8,1930,1230,98070,47.3733,-122.422,2380,13623,8.05832730658096,26,9.30091207016057,0
5,2.75,1.5,0,0,4,8,2910,0,98058,47.44,-122.145,1980,18000,7.97590836016554,50,9.70564618408414,0
3,2.25,1,0,0,3,7,1200,500,98038,47.3601,-122.046,1700,8100,7.43838353004431,37,8.99961934066053,0
2,1,1,0,0,4,6,810,0,98002,47.3057,-122.216,1140,6695,6.69703424766648,94,8.80941494391005,0
4,2.5,2,0,0,3,7,2000,0,98042,47.3732,-122.129,2330,5390,7.60090245954208,14,8.59230066390304,0
2,1.75,1.5,0,0,4,6,1520,374,98001,47.3088,-122.273,1820,50529,7.54644627374602,81,10.8736791760591,0
3,1.75,1,0,0,3,6,1040,1040,98014,47.6724,-121.865,2080,84300,7.64012317269536,47,11.3849898155029,0
4,2,1,0,0,5,7,1010,720,98106,47.5304,-122.353,1080,4900,7.45587668749182,74,8.61250337122056,0
2,1,1,0,0,3,6,720,0,98199,47.6604,-122.401,1460,3300,6.5792512120101,75,8.37170488466763,0
4,2.5,2,0,0,3,10,3560,0,98075,47.6002,-121.98,3840,13624,8.17751582384608,17,9.54545454398782,0
4,2,1,0,0,4,7,1210,0,98006,47.5747,-122.145,1280,11100,7.09837563859079,62,9.31470038730042,0
4,2.5,2,0,0,4,8,2130,0,98092,47.262,-122.22,2100,8400,7.66387725870347,32,9.13432288555227,0
3,2.25,1,0,0,3,7,1180,390,98038,47.3568,-122.038,1570,7434,7.35883089834235,27,9.07874995158859,0
3,4.5,2,0,3,3,11,2880,1070,98199,47.6413,-122.405,3050,5281,8.28147085789517,19,8.7216023446742,0
3,3.25,2,0,0,3,11,2690,760,98166,47.4294,-122.343,3560,15046,8.14612951002541,28,9.65412835440351,0
4,5.75,2,0,4,3,12,6220,1000,98053,47.7097,-122.013,2680,7593,8.88461023188687,17,12.316996656209,0
3,1.75,1,0,0,3,7,1150,0,98045,47.4434,-121.774,1520,9976,7.0475172213573,38,9.16951837745593,0
3,2.25,1,0,0,3,7,1150,350,98023,47.3146,-122.351,1540,8649,7.3132203870903,33,8.93787526532926,0
3,2.5,1.5,0,0,4,7,1300,0,98117,47.6838,-122.362,1400,4017,7.17011954344963,97,8.54675199365778,0
3,1.75,1,0,0,3,6,1170,120,98106,47.5309,-122.354,1140,4000,7.16239749735572,74,8.29404964010203,0
3,2,1,0,2,3,9,2510,0,98038,47.4012,-122.025,3140,36450,7.82803803212583,23,10.4703626421531,0
4,1.75,1.5,0,0,5,8,1820,500,98105,47.6659,-122.327,1940,3825,7.74932246466036,91,8.24931374626064,0
6,4.75,1.5,1,4,5,11,3910,1570,98105,47.6515,-122.277,3510,15810,8.60886037994206,81,9.8730798901147,0
4,2.75,1,0,0,4,7,1230,800,98042,47.3942,-122.16,1810,8600,7.61579107203583,40,9.0595174822416,0
4,1.5,1,0,0,4,8,2060,0,98004,47.5983,-122.202,2060,16110,7.63046126178363,68,9.68719547617102,0
3,2.5,1,0,4,4,9,1800,1120,98116,47.5799,-122.4,2480,7933,7.97933889526233,63,10.4494969056366,34
4,3,1.5,0,3,5,9,2330,1000,98144,47.5886,-122.287,2620,5310,8.11072758297449,89,8.85223583522786,0
3,2.5,2,0,0,3,9,2110,0,98056,47.5269,-122.171,2390,7499,7.65444322647011,27,9.00748952392973,0
3,1,1,0,0,4,6,1175,0,98004,47.6388,-122.218,2010,10800,7.06902342657826,68,9.25473995927287,0
3,2,1,0,0,3,7,1590,0,98042,47.3725,-122.073,1590,9253,7.37148929521428,23,9.06762406977459,0
2,1,1,0,0,3,7,1070,0,98155,47.7532,-122.318,1500,8775,6.97541392745595,70,9.18502256399189,0
4,2,2,0,3,3,8,2240,480,98003,47.338,-122.333,2960,9672,7.90838715929004,41,9.08466376388818,0
4,3.5,2,0,3,3,9,2980,0,98033,47.6819,-122.208,2870,6349,7.99967857949945,19,8.75605259917045,0
3,1.75,1,0,0,4,7,1160,0,98042,47.3643,-122.09,1470,5200,7.05617528410041,40,8.55641390456952,0
4,2.5,2,0,0,3,9,3580,0,98038,47.3901,-122.071,2510,27068,8.18311807939475,13,11.4883663434695,0
3,2.25,3,0,2,3,8,1980,1040,98108,47.5249,-122.319,1150,6000,8.01301211036892,23,8.69951474821019,0
4,2.25,1,0,0,4,7,1410,970,98008,47.6164,-122.115,2150,8560,7.77485576666552,56,8.56598335558567,0
3,2.75,1.5,0,0,4,6,1300,970,98022,47.2099,-122.001,1160,13545,7.72753511047545,69,9.51708950714519,0
3,2.25,2,0,0,4,7,1660,0,98042,47.3766,-122.115,1660,7000,7.41457288135059,29,9.01042494678118,0
2,1,1,0,0,4,7,830,0,98103,47.6914,-122.352,1110,5000,6.72142570079064,96,8.51719319141624,0
5,2.25,1,0,0,4,8,1860,620,98011,47.7393,-122.2,2470,12392,7.81601383915903,38,9.4425625872236,0
2,2,1,0,0,4,7,1150,750,98126,47.5227,-122.372,1140,7740,7.54960916515453,94,8.95415696658377,0
2,1.75,1,0,0,3,9,1670,0,98029,47.5539,-122.001,2330,3752,7.4205789054108,12,8.2960476427647,0
5,2.25,1,0,0,4,7,1300,700,98188,47.4291,-122.292,2000,9132,7.60090245954208,31,8.97461803845511,0
3,2,1.5,0,0,3,9,2320,0,98074,47.6106,-122.055,3100,59603,7.74932246466036,25,11.0873596851551,0
4,2.5,1,0,0,4,8,1460,400,98008,47.6228,-122.104,2040,8199,7.52833176670725,51,9.00171590676118,0
3,2.5,2,0,3,3,9,2110,0,98092,47.2674,-122.072,2390,125017,7.65444322647011,40,12.2488303653248,0
3,2,1,0,0,3,7,1150,250,98058,47.4655,-122.174,1820,7992,7.24422751560335,38,8.90707077618269,0
3,2,1,0,0,3,7,1150,250,98058,47.4655,-122.174,1820,7992,7.24422751560335,38,8.90707077618269,0
3,2.75,1,0,0,4,9,1920,930,98006,47.559,-122.146,3300,10809,7.9550742732627,41,9.60238245975221,0
3,1,1,0,0,3,7,1370,0,98045,47.4485,-121.776,1520,10000,7.22256601882217,36,9.3101857069459,0
3,2.5,1.5,0,0,5,7,1280,890,98103,47.6543,-122.347,1180,1224,7.68248244653451,94,8.07090608878782,0
3,1.75,1,0,2,4,8,2570,0,98166,47.4335,-122.338,2550,16100,7.85166117788927,64,9.54916697775114,0
4,2.25,1,0,0,3,8,1310,660,98125,47.7249,-122.298,1860,8021,7.58578882173203,57,8.97487117097134,0
5,3.75,3,0,0,3,8,2980,0,98118,47.5508,-122.268,1100,5150,7.99967857949945,20,8.44139147799996,0
4,2.5,2,0,0,5,8,2300,0,98033,47.6988,-122.202,1780,10843,7.74066440191724,62,9.29127498947218,0
3,2.5,2,0,0,3,8,1990,0,98075,47.5911,-122.018,2250,4815,7.59588991771854,13,8.50431056558522,0
4,2.5,2,0,0,3,8,2390,0,98072,47.7433,-122.094,1960,17113,7.77904864492556,16,10.5521079677126,0
3,2.5,1,0,1,3,7,1430,730,98074,47.6188,-122.064,1560,7500,7.67786350067821,38,8.9226582995244,0
4,3.25,2,0,0,5,10,3300,0,98040,47.5413,-122.216,2740,11358,8.10167774745457,32,9.67451454289836,0
3,2,1,0,0,3,7,1040,800,98112,47.6428,-122.302,1820,3750,7.51752085060303,97,7.94626364358054,0
3,2.5,2,0,0,3,8,2030,0,98052,47.7251,-122.11,1960,10282,7.61579107203583,34,9.30182506209836,0
3,2.5,2,0,0,3,7,1400,0,98136,47.5516,-122.382,1500,2036,7.24422751560335,14,7.61874237767041,0
4,2.25,2,0,0,4,9,2320,0,98092,47.2959,-122.166,2700,15680,7.74932246466036,40,9.72913416539135,0
3,1.75,1,0,0,5,7,1410,0,98006,47.5683,-122.178,1800,9940,7.25134498337221,58,9.12150915826957,0
3,2,1,0,0,4,7,930,930,98075,47.5898,-122.004,1980,11250,7.52833176670725,34,10.6642933815699,0
4,2.5,2,0,0,3,7,1820,0,98038,47.3862,-122.029,1680,6995,7.50659178007084,23,8.84159284680318,0
4,2.5,2,0,0,3,8,1910,0,98155,47.7615,-122.309,1630,10127,7.55485852104068,24,8.87793983472502,0
3,1.75,1,0,0,5,7,1540,0,98034,47.7222,-122.177,1270,7350,7.33953769540767,46,8.92132407651127,0
3,2,1,0,0,4,7,1430,0,98092,47.2757,-122.145,1870,8400,7.26542972325395,29,8.97525074964357,0
3,1,1,0,0,5,7,1010,0,98042,47.3627,-122.108,1150,10414,6.9177056098353,49,9.09448048588165,0
2,1,1,0,0,3,5,940,0,98146,47.5065,-122.364,1290,8384,6.84587987526405,70,9.03408040656082,0
3,2.75,1.5,0,2,5,8,1600,1000,98116,47.5773,-122.406,2260,5492,7.86326672400957,88,8.67846133901236,0
4,2.25,1,0,0,3,8,1220,840,98155,47.7435,-122.317,1500,8134,7.63046126178363,54,8.89329814421792,4
3,2.5,2,0,0,3,8,1920,0,98034,47.7144,-122.204,1380,5100,7.56008046502183,31,8.41935983106747,0
4,2.5,2,0,0,3,11,2900,0,98199,47.6696,-122.416,3390,20000,7.97246601597457,31,9.95579533215947,0
1,1,1,0,0,3,7,1020,0,98106,47.5385,-122.355,1000,7168,6.92755790627832,70,8.97714648480847,34
4,2.25,2,0,0,4,8,2150,0,98052,47.6885,-122.113,2000,9520,7.67322312112171,38,9.16115012778541,0
3,2.5,2,0,0,3,7,1660,0,98108,47.5434,-122.293,1540,2890,7.41457288135059,16,7.96901178110648,0
4,1,1.5,0,0,3,7,1230,0,98166,47.4798,-122.344,1020,7648,7.11476944836646,73,8.91058571829013,0
2,2.5,1,0,0,3,8,2170,0,98053,47.7242,-122.032,2170,7083,7.68248244653451,10,8.92877290052426,0
3,2,1,0,0,3,7,1280,0,98038,47.3883,-122.05,1450,6783,7.15461535691366,26,8.94023623179847,0
4,2.5,1,0,0,5,8,1380,860,98146,47.5011,-122.375,1540,7000,7.71423114484909,43,8.84217104861172,0
4,1.5,1,0,0,3,7,1320,460,98115,47.6944,-122.288,1880,5100,7.48436864328613,64,8.53699581871242,0
3,1.75,1,0,0,4,7,1220,620,98055,47.456,-122.209,1770,8075,7.51752085060303,49,8.88183630500415,0
4,1.75,1,0,0,5,7,1740,0,98008,47.6259,-122.111,1740,8120,7.46164039220858,49,8.94897560784178,0
5,3,2,0,0,3,9,3040,0,98106,47.548,-122.356,1650,6825,8.01961279440027,12,8.79543080504002,0
3,2.5,2,0,0,3,8,2370,0,98038,47.354,-121.999,2380,4606,7.77064523412918,11,8.38366179879172,0
4,2.5,2,0,0,3,8,2100,0,98042,47.3504,-122.141,2100,6192,7.64969262371151,14,8.82217476094608,0
3,2.25,2,0,0,3,8,1090,380,98136,47.5388,-122.387,1470,1668,7.29301767977278,10,7.36391350140582,0
2,1.5,1,0,0,3,6,820,480,98146,47.5088,-122.338,1250,6120,7.17011954344963,72,8.71931737550637,0
3,3,2,0,0,4,8,2430,990,98144,47.5873,-122.29,980,6300,8.13739583005665,78,8.96520680277036,0
3,1.5,1,0,0,3,7,970,220,98107,47.6726,-122.386,1460,4750,7.08170858610557,77,8.46589989702869,0
5,2,1,0,0,5,7,1740,340,98001,47.3424,-122.289,1510,13068,7.64012317269536,58,9.68762989452272,0
5,1.5,1.5,0,0,4,7,1340,840,98117,47.6848,-122.389,1530,3880,7.68708015578313,93,8.35890061242164,0
3,2,1,0,0,5,7,1460,0,98008,47.6233,-122.108,1850,8148,7.28619171470238,50,8.96954188542325,0
3,1.75,1,0,0,4,7,1150,380,98033,47.6872,-122.185,1610,8549,7.33302301438648,34,9.04817432138579,0
4,3.5,2,0,3,3,11,3640,1100,98027,47.5375,-122.07,4042,8321,8.46379241468912,11,9.06079573469617,0
3,2.25,1,0,0,4,8,1980,0,98052,47.6478,-122.029,2460,35700,7.59085212368858,37,10.6185674430956,0
3,1.75,1,0,0,4,7,1240,470,98023,47.3036,-122.377,1600,6400,7.44424864949671,41,8.76405326934776,0
2,1.5,2,0,0,3,7,890,270,98155,47.7675,-122.315,1160,1008,7.05617528410041,11,6.88959130835447,0
3,2.5,2,0,0,3,9,1530,670,98109,47.6451,-122.35,2200,3300,7.69621263934641,15,8.00636756765025,0
2,1,1,0,0,4,7,1030,140,98136,47.5449,-122.388,1170,5850,7.0647590277918,97,8.51719319141624,0
3,1,1,0,0,3,7,1120,0,98146,47.5112,-122.359,1120,5000,7.02108396428914,52,8.9226582995244,0
3,1.5,2,0,0,3,8,1710,0,98116,47.5714,-122.385,1910,4000,7.44424864949671,91,8.29404964010203,0
3,1.75,1,0,0,3,7,1650,0,98030,47.3514,-122.167,1810,8475,7.40853056689463,31,8.96277604612029,0
4,2.5,1,0,2,5,8,1420,1420,98118,47.5542,-122.265,2310,8750,7.95155933115525,65,9.08477714900084,0
4,3,1.5,0,0,3,9,3310,0,98053,47.6616,-121.999,2810,217800,8.10470346837111,28,12.291332489481,0
3,2,1,0,0,3,7,1320,540,98125,47.7165,-122.319,1830,7220,7.52833176670725,32,8.88627090207201,0
3,2.5,2,0,0,3,8,2250,0,98045,47.4865,-121.802,2020,9834,7.71868549519847,23,9.17035136375982,0
3,2.5,2,0,0,3,8,2890,0,98074,47.6111,-122.009,2890,7197,7.96901178110648,13,8.8575151511922,0
3,1.75,1,0,0,3,7,1060,1060,98125,47.7083,-122.308,1840,11000,7.65917136766606,70,8.69818052519705,0
4,2.5,2,0,0,3,8,2130,0,98058,47.4324,-122.184,2130,4071,7.66387725870347,8,8.46589989702869,0
2,1.75,1,0,0,4,6,780,390,98003,47.3263,-122.305,1780,9020,7.0647590277918,80,9.01188943325234,0
4,1.75,1,0,0,4,7,1060,1060,98008,47.6019,-122.13,1540,7420,7.65917136766606,61,8.91193433616143,0
3,1.75,1,0,0,4,7,1280,0,98059,47.4755,-122.145,1440,9870,7.15461535691366,48,9.2794932306645,0
4,2.5,2,0,0,3,10,3170,0,98033,47.6495,-122.185,3190,35110,8.06148686687133,29,10.7685270943995,0
4,2.25,1,0,0,4,9,2260,0,98033,47.6622,-122.171,2650,37318,7.72312009226633,50,10.6450438723038,0
3,1.75,1,0,0,3,9,2030,900,98072,47.7443,-122.17,2740,11499,7.98275770201111,24,9.89726825272221,0
3,1.5,1,0,2,4,7,1060,0,98126,47.5512,-122.371,1060,5750,6.96602418710611,36,8.6569551337914,0
4,1.75,1,0,0,3,7,1180,560,98023,47.3196,-122.399,1440,12884,7.46164039220858,39,9.14248970506801,0
4,2.5,2,0,0,3,8,2990,0,98074,47.6122,-122.009,2890,6538,8.00302866638473,12,8.59415423255237,0
4,3.25,2,0,0,3,11,3530,0,98052,47.7193,-122.127,3850,20707,8.16905314992734,31,9.9040873726081,0
5,2,1,0,0,4,7,1500,1460,98005,47.6162,-122.174,2160,10960,7.99294454731811,60,9.30200756050201,0
3,2.5,2,0,0,3,8,1650,0,98052,47.6863,-122.093,1760,3762,7.40853056689463,21,8.2190566610606,0
4,2.5,1,0,0,3,8,1510,1210,98007,47.6191,-122.145,2510,12350,7.90838715929004,48,9.51044496442652,0
3,1.75,1,0,0,3,7,998,518,98103,47.6842,-122.341,2100,3854,7.32383056620232,92,7.97143099776935,0
4,3.25,1,0,0,3,10,2356,2030,98092,47.3329,-122.2,3060,10925,8.38617292897783,11,9.41531995266272,0
3,2.25,1,0,0,3,7,1630,950,98133,47.7446,-122.332,1920,7737,7.85554467791566,54,8.9138193508572,0
3,1,1,0,0,4,6,960,0,98056,47.4944,-122.165,1090,5837,6.86693328446188,54,8.61468281269349,0
2,1.75,1,0,0,3,7,1460,0,98031,47.4048,-122.178,1460,8153,7.28619171470238,34,9.25970180151391,0
4,3.5,2,0,0,3,8,2640,1200,98105,47.6642,-122.291,1620,4000,8.25322764558177,16,8.29404964010203,0
4,2.5,2,0,0,3,7,2090,0,98038,47.3659,-122.017,2090,4200,7.64491934495886,10,8.34283980427146,0
4,2.25,1,0,0,3,8,1470,1000,98052,47.6913,-122.115,2050,8050,7.81197342962202,42,8.96187901267768,0
4,2.5,2,0,0,4,8,2090,0,98029,47.5718,-121.996,2090,6370,7.64491934495886,25,8.84014587794994,0
3,2.5,2,0,0,3,8,2070,0,98059,47.5101,-122.151,2440,7849,7.63530388625941,23,9.05730573580712,0
3,1,1,0,0,4,7,980,670,98106,47.52,-122.365,1230,6400,7.40853056689463,63,8.76405326934776,0
3,1.75,1,0,0,4,8,1410,470,98072,47.7662,-122.114,2340,38556,7.539027055824,37,10.7306847412163,0
4,2.5,2,0,0,3,8,2060,0,98023,47.2956,-122.374,1630,7720,7.63046126178363,22,8.95156964301882,0
3,1.5,1,0,0,3,8,1410,0,98177,47.7608,-122.361,2090,9272,7.25134498337221,56,9.17440226517055,0
4,3.5,2,0,0,3,8,2100,670,98003,47.2625,-122.308,2030,7242,7.92660259918138,21,9.07829359105585,0
3,2,1,0,0,2,7,1390,0,98001,47.2669,-122.254,1260,8245,7.23705902612474,33,9.0173622349937,0
4,2.75,1,0,0,2,9,2720,2720,98001,47.354,-122.293,1970,40392,8.60153433984999,48,12.3866426692853,0
3,1.5,2,0,0,3,6,1280,0,98002,47.3344,-122.216,1070,4366,7.15461535691366,32,8.40110871239544,0
3,2.75,1,0,0,4,7,1720,0,98058,47.4375,-122.176,2000,41817,7.4500795698075,59,10.2399597891573,0
3,2.75,1,0,0,4,7,1720,0,98058,47.4375,-122.176,2000,41817,7.4500795698075,59,10.2399597891573,0
6,2.25,1,0,0,3,8,1890,1150,98030,47.3864,-122.223,1360,8250,8.01961279440027,66,10.2588866829708,0
4,3.5,2,0,0,3,9,3110,670,98052,47.691,-122.129,3310,7945,8.23747928861363,16,8.95789673495042,0
4,2.5,2,0,0,3,8,2670,0,98034,47.7122,-122.231,2140,5729,7.8898337513943,18,8.69517199877606,0
3,2,1,0,0,3,7,1350,0,98177,47.7616,-122.365,1920,7600,7.20785987143248,53,8.88405606174246,0
5,3.5,2,0,4,3,9,2460,1030,98177,47.7757,-122.391,3080,13489,8.15765701519647,37,9.17781718027062,0
2,1.5,2,0,0,3,8,800,70,98103,47.6967,-122.342,1710,1280,6.76849321164863,13,6.61606518513282,0
4,2.25,1.5,0,0,5,7,1460,950,98117,47.6849,-122.376,1360,5074,7.7873820264847,88,8.35467426191846,0
3,1.75,1,0,0,3,8,1340,300,98011,47.7698,-122.167,2210,10852,7.40245152081824,40,9.22256534159875,0
3,1,1,0,0,4,7,1540,0,98155,47.7604,-122.329,1560,9450,7.33953769540767,67,9.19013766465866,0
4,2.5,1,0,0,3,8,1570,800,98027,47.5327,-122.054,2550,10500,7.77064523412918,41,9.16962253869762,0
4,3,2,0,0,3,7,1830,0,98028,47.7379,-122.224,1740,9750,7.51207124583547,26,9.16408698745872,0
4,2.25,2,0,0,3,8,2330,0,98052,47.7264,-122.104,2330,8396,7.75362354655975,31,9.10431296733065,0
4,2.75,1.5,0,0,4,8,2240,0,98075,47.5936,-122.054,2330,20000,7.71423114484909,41,10.2335104654774,0
2,2.5,2,0,0,3,8,1700,0,98065,47.5163,-121.878,1760,2891,7.43838353004431,8,7.82923253754359,0
3,2.25,1,0,0,4,7,1410,340,98058,47.4579,-122.164,1720,7875,7.46737106691756,48,9.13755460225053,0
3,1.75,1,0,0,4,6,1100,0,98023,47.2955,-122.362,1100,9900,7.00306545878646,50,9.18502256399189,0
4,3,2,0,2,3,8,2320,0,98198,47.3497,-122.317,2220,25265,7.74932246466036,19,9.47792177272096,0
4,2.5,2,0,0,3,8,2540,0,98008,47.6363,-122.117,1990,8447,7.83991936001258,20,8.77817188103347,0
5,2.5,1,0,0,3,8,1750,1340,98023,47.3408,-122.335,1760,25919,8.03592636989179,49,9.45328655058657,0
2,1,1,0,0,5,6,770,0,98042,47.3627,-122.087,1150,5330,6.64639051484773,48,8.55641390456952,0
3,2.75,2,0,0,3,7,2370,0,98038,47.3794,-122.022,2290,5012,7.77064523412918,15,8.44074401925283,0
3,1,1,0,0,4,6,1200,0,98030,47.3729,-122.183,1200,7650,7.09007683577609,40,8.88322423027899,0
4,2,1,0,0,3,7,1100,1100,98118,47.565,-122.284,1410,5100,7.69621263934641,109,8.02617019494643,17
3,2.75,1,0,0,4,8,2660,0,98077,47.7649,-122.098,2720,35191,7.88608140177575,42,10.3968719586822,0
3,1.75,1,0,0,3,7,1050,550,98034,47.725,-122.174,1590,8100,7.37775890822787,40,9.23795553900916,0
2,2.5,3,0,0,3,8,1330,0,98105,47.6668,-122.285,1430,1328,7.1929342212158,13,7.13009851012558,0
5,2.5,1,0,2,4,8,1720,1720,98166,47.4426,-122.342,2100,10751,8.14322675036744,59,9.46498259034976,0
3,2.5,2,0,0,3,9,2510,0,98075,47.5868,-122.033,2518,5819,7.82803803212583,21,8.7514744871409,0
4,2.5,1,0,0,3,7,1090,1060,98034,47.7166,-122.201,1880,10000,7.67322312112171,54,9.22009266341886,0
3,1.5,1,0,0,3,6,1180,0,98045,47.488,-121.787,1680,11104,7.07326971745971,34,9.23766366762507,0
2,1,1,0,0,4,5,680,0,98188,47.4559,-122.289,1320,13140,6.52209279817015,66,9.0641578617981,0
4,2.5,2,0,0,3,9,2840,0,98058,47.4511,-122.121,2460,4750,7.95155933115525,15,8.46589989702869,0
3,2.5,2,0,0,3,8,1820,0,98052,47.7155,-122.104,2040,8304,7.50659178007084,32,8.9226582995244,0
2,1,1,0,0,4,6,870,200,98117,47.6853,-122.366,1520,3860,6.97541392745595,109,8.54675199365778,0
2,1,2,0,1,4,7,1250,0,98126,47.5495,-122.377,1210,5650,7.13089883029635,74,8.63941082414049,0
4,2.5,1,0,3,3,7,1240,950,98033,47.6918,-122.216,2730,14659,7.69165682281055,57,8.74830491237962,0
3,1.75,2,0,0,4,8,1900,1100,98115,47.6962,-122.312,1550,5413,8.00636756765025,54,8.59655874679698,0
4,1.75,1,0,0,4,8,2270,0,98005,47.5999,-122.176,2540,11990,7.72753511047545,58,9.19319421314121,0
4,4,2,0,0,3,12,4500,0,98027,47.5533,-122.098,3930,11576,8.41183267575841,26,9.37543099184177,0
5,4,2,0,0,3,8,2320,1080,98107,47.6655,-122.363,1910,5000,8.13153071060425,117,8.51719319141624,4
3,2.5,2,0,0,3,10,2830,0,98074,47.6249,-122.024,2970,8691,7.94803199063728,26,9.17781718027062,0
3,1,1,0,0,5,7,960,0,98023,47.2864,-122.357,1280,9600,6.86693328446188,50,9.16565676434954,0
2,1,1,0,0,4,7,1530,0,98117,47.6833,-122.398,1530,5000,7.33302301438648,97,8.77183540978982,0
5,2.5,1,0,0,3,7,1300,1200,98092,47.3343,-122.194,2440,13300,7.82404601085629,55,9.47531660689233,0
4,2,1.5,0,0,4,7,1560,0,98058,47.4496,-122.155,1480,8755,7.35244110024358,51,8.93181623730917,0
3,2.25,1,0,0,3,8,1720,350,98177,47.7735,-122.371,2350,7980,7.63530388625941,44,8.88280805492444,0
5,2.25,1,0,0,5,9,1910,800,98005,47.5958,-122.175,2120,16400,7.90470391387375,58,9.89343721668263,0
4,2.5,2,0,0,3,9,3150,0,98033,47.688,-122.164,3150,5169,8.05515773181968,15,8.34355383500512,0
3,2.25,1,0,0,3,8,1480,400,98008,47.5937,-122.116,2120,10240,7.539027055824,42,9.29468152040993,0
3,1,1,0,0,3,7,1250,0,98146,47.497,-122.357,1480,8200,7.13089883029635,62,9.0825070004663,0
4,1.75,1,0,0,4,7,1490,800,98055,47.4564,-122.211,1840,8142,7.73630709654828,48,9.00479112906292,0
3,2.25,2,0,0,3,7,1990,0,98056,47.4917,-122.167,1690,3688,7.59588991771854,20,8.37355374121463,0
3,2.5,2,0,2,3,8,2100,0,98065,47.5334,-121.867,1890,4140,7.64969262371151,18,8.66974258987652,0
3,1,1,0,0,5,7,940,0,98056,47.5112,-122.167,950,8400,6.84587987526405,59,9.03598698483141,0
3,1.75,1,0,0,3,8,1200,440,98125,47.7125,-122.32,1480,7200,7.40245152081824,52,8.48879371689454,0
3,2.25,2,0,0,3,7,1860,0,98038,47.3875,-122.032,1870,8378,7.52833176670725,22,9.03336450150698,0
4,2.25,3,0,0,3,8,2100,0,98115,47.6726,-122.298,1660,4000,7.64969262371151,16,7.82404601085629,0
3,1.75,1,0,0,3,6,1500,0,98070,47.4367,-122.463,1500,16988,7.3132203870903,92,9.63207245254822,19
3,1.75,1,0,3,3,8,1180,500,98177,47.7648,-122.37,2190,26308,7.4265490723973,69,10.2416012982866,0
2,2.5,2,0,0,3,12,3900,0,98065,47.5371,-121.756,2720,411962,8.26873183211774,8,13.7325886259663,0
3,1,1,0,0,3,6,1400,0,98166,47.4798,-122.343,1070,7410,7.24422751560335,73,8.91058571829013,0
3,2.75,1,0,0,3,7,1350,1250,98014,47.695,-121.918,2260,12954,7.86326672400957,52,9.46187699779161,0
3,2,2,0,0,2,6,1440,0,98118,47.5503,-122.285,1360,4558,7.27239839257005,96,8.4885879344059,0
4,1.75,1,0,0,4,7,1090,780,98033,47.7012,-122.187,2010,10000,7.53369370984863,55,9.15904707758863,0
4,2.75,1,0,1,3,8,2360,600,98198,47.4006,-122.322,1870,10500,7.99294454731811,38,9.25473995927287,0
4,2.5,2,0,0,3,9,2440,0,98074,47.6374,-122.064,2570,6496,7.79975331828725,18,8.81477608854528,0
2,1,1,0,0,4,6,1122,0,98023,47.328,-122.341,840,9344,7.02286808608264,57,9.11602969250494,0
3,1.5,1,0,0,4,7,1060,0,98034,47.7313,-122.229,1420,10464,6.96602418710611,44,9.25569607369698,0
4,2.5,1,0,0,3,8,1430,720,98177,47.773,-122.371,2360,7980,7.67322312112171,60,9.00761200540457,0
4,2.5,2,0,0,3,9,3100,0,98042,47.3741,-122.15,1850,9438,8.03915739047324,39,9.21034037197618,0
2,1.5,2,0,0,3,7,880,0,98133,47.7064,-122.342,880,5060,6.77992190747225,18,7.49831587076698,0
4,2.5,2,0,0,3,9,2150,340,98027,47.4823,-122.031,2490,39639,7.82003798945875,32,10.4615879070679,0
2,1,1,0,0,3,6,1080,0,98168,47.4815,-122.331,1080,6647,6.98471632011827,66,9.11239672764606,0
5,2.5,1,0,0,4,7,1290,1240,98008,47.616,-122.115,2040,8560,7.83597458172157,57,9.22916212621677,0
3,1,1,0,0,4,7,1200,0,98126,47.5196,-122.371,1230,7070,7.09007683577609,63,8.96187901267768,0
4,2.25,2,0,0,3,9,2850,0,98072,47.7439,-122.174,2700,8468,7.9550742732627,26,8.91637191488169,0
4,2.5,2,0,0,3,7,2950,0,98059,47.5002,-122.151,2360,4502,7.98956044933387,12,8.41227702146668,0
2,1.75,1,0,0,3,7,860,300,98115,47.6937,-122.298,1250,6828,7.05617528410041,76,8.82878708391433,0
4,3.5,2,0,0,3,10,3420,0,98055,47.4734,-122.193,3490,5700,8.13739583005665,14,8.46611040118692,0
3,1.75,2,0,0,5,8,1550,690,98115,47.6954,-122.292,1570,10578,7.71423114484909,94,9.26653165162593,0
